CRASH_ID,CRASH_DATE,CRASH_TIME,BOROUGH,LATITUDE,LONGITUDE,ON_STREET_NAME,NUMBER_OF_PERSONS_INJURED,NUMBER_OF_PERSONS_KILLED,CONTRIBUTING_FACTOR_VEHICLE_1,VEHICLE_TYPE_CODE_1
100219,06/25/2024,18:26,MANHATTAN,40.732666,-73.988405,Union Square area,0,0,Alcohol Involvement,Bus
100641,11/12/2023,12:03,MANHATTAN,40.657598,-74.042883,Unnamed Street,1,0,Backing Unsafely,Sedan
100848,04/09/2023,03:09,BROOKLYN,40.647412,-73.757421,Unnamed Street,0,0,Alcohol Involvement,Sedan
100695,12/08/2023,12:33,QUEENS,40.640719,-74.129679,Unnamed Street,1,0,Pavement Slippery,Taxi
100851,12/25/2023,06:18,BROOKLYN,40.824525,-74.032661,Unnamed Street,0,0,Alcohol Involvement,Box Truck
100624,12/11/2023,10:56,BRONX,40.860064,-73.89616,"Fordham Rd, The Bronx",0,0,Driver Inattention/Distraction,Bike
100777,05/10/2023,02:46,QUEENS,40.624966,-74.0075,Unnamed Street,0,0,Driver Inattention/Distraction,Sedan
100703,04/20/2023,23:30,STATEN ISLAND,40.835678,-74.130056,Unnamed Street,0,0,Following Too Closely,Bus
100386,02/18/2023,19:11,BROOKLYN,40.692672,-73.990126,Downtown Brooklyn,0,0,Backing Unsafely,Sedan
100902,12/19/2024,13:02,STATEN ISLAND,40.730967,-74.019768,Unnamed Street,0,0,Turning Improperly,Taxi
100509,02/09/2024,18:05,QUEENS,40.768824,-73.833478,"Flushing, Queens",0,0,Unsafe Speed,Box Truck
100267,07/27/2023,18:20,MANHATTAN,40.737973,-73.992555,Union Square area,0,0,Alcohol Involvement,Box Truck
100759,12/30/2024,21:39,BRONX,40.609462,-74.092399,Unnamed Street,0,0,Failure to Yield Right-of-Way,SUV
100441,07/30/2023,13:57,QUEENS,40.766088,-73.826662,"Flushing, Queens",0,0,Alcohol Involvement,Bike
100496,11/18/2024,14:52,QUEENS,40.763302,-73.828313,"Flushing, Queens",0,0,Alcohol Involvement,Bike
100112,12/29/2023,15:33,MANHATTAN,40.756273,-73.985134,Times Square area,1,0,Alcohol Involvement,Sedan
100691,01/22/2023,10:22,STATEN ISLAND,40.72929,-73.854428,Unnamed Street,0,0,Pavement Slippery,Bike
100232,12/12/2024,11:30,MANHATTAN,40.738116,-73.992832,Union Square area,0,0,Alcohol Involvement,Bike
100806,07/31/2023,17:12,BROOKLYN,40.58733,-73.765122,Unnamed Street,0,0,Unsafe Speed,SUV
100607,12/09/2023,07:26,BRONX,40.860721,-73.898438,"Fordham Rd, The Bronx",1,0,Backing Unsafely,Box Truck
100671,10/24/2024,06:31,BRONX,40.581043,-73.887375,Unnamed Street,2,0,Driver Inattention/Distraction,Bus
100373,02/08/2024,09:57,BROOKLYN,40.692488,-73.987961,Downtown Brooklyn,1,0,Turning Improperly,Pick-up Truck
100911,03/09/2023,12:13,BROOKLYN,40.693856,-74.143659,Unnamed Street,0,0,Unsafe Speed,Box Truck
100781,02/21/2023,11:41,BRONX,40.841807,-74.035663,Unnamed Street,1,0,Backing Unsafely,Box Truck
100233,09/10/2023,10:26,MANHATTAN,40.738533,-73.986017,Union Square area,0,0,Failure to Yield Right-of-Way,Taxi
100783,03/15/2024,05:02,STATEN ISLAND,40.753304,-74.059306,Unnamed Street,0,0,Backing Unsafely,Bus
100676,10/09/2024,01:50,BROOKLYN,40.617883,-74.097277,Unnamed Street,0,0,Backing Unsafely,Bus
100317,03/18/2024,09:44,MANHATTAN,40.739055,-73.990651,Union Square area,0,0,Following Too Closely,Bike
100648,02/26/2024,19:32,BROOKLYN,40.743172,-73.81627,Unnamed Street,0,0,Traffic Control Disregarded,Pick-up Truck
100410,08/08/2024,23:19,BROOKLYN,40.690113,-73.987312,Downtown Brooklyn,0,0,Turning Improperly,Sedan
100832,04/16/2024,17:24,MANHATTAN,40.785192,-73.992077,Unnamed Street,1,0,Driver Inattention/Distraction,Sedan
100709,07/11/2023,14:43,BROOKLYN,40.579771,-74.113712,Unnamed Street,0,0,Failure to Yield Right-of-Way,Box Truck
100358,03/13/2024,16:46,BROOKLYN,40.69116,-73.991115,Downtown Brooklyn,1,0,Traffic Control Disregarded,Taxi
100258,03/12/2024,09:58,MANHATTAN,40.731187,-73.991841,Union Square area,1,0,Backing Unsafely,Bus
100627,05/11/2024,15:41,BRONX,40.862767,-73.897194,"Fordham Rd, The Bronx",3,0,Driver Inattention/Distraction,Taxi
100632,02/28/2023,17:58,BRONX,40.703859,-73.812081,Unnamed Street,0,0,Unspecified,Pick-up Truck
100282,03/06/2023,15:51,MANHATTAN,40.735936,-73.99071,Union Square area,0,0,Traffic Control Disregarded,Bus
100376,04/28/2023,16:12,BROOKLYN,40.69897,-73.993693,Downtown Brooklyn,1,0,Turning Improperly,Bike
100384,12/06/2023,19:40,BROOKLYN,40.695953,-73.987838,Downtown Brooklyn,0,0,Alcohol Involvement,Box Truck
100224,03/16/2024,16:17,MANHATTAN,40.740553,-73.986383,Union Square area,1,0,Following Too Closely,Sedan
100884,02/09/2023,16:27,STATEN ISLAND,40.552402,-74.111963,Unnamed Street,0,0,Driver Inattention/Distraction,SUV
100754,12/01/2024,15:18,STATEN ISLAND,40.788886,-73.916773,Unnamed Street,0,0,Alcohol Involvement,Bus
100472,06/17/2023,12:05,QUEENS,40.764462,-73.82997,"Flushing, Queens",2,0,Backing Unsafely,Sedan
100347,01/05/2024,11:03,BROOKLYN,40.692251,-73.996195,Downtown Brooklyn,0,0,Backing Unsafely,Taxi
100505,08/27/2024,18:52,QUEENS,40.772214,-73.833013,"Flushing, Queens",0,0,Pavement Slippery,SUV
100639,07/31/2023,16:51,BROOKLYN,40.71344,-74.099743,Unnamed Street,0,0,Alcohol Involvement,Taxi
100917,03/01/2023,12:54,MANHATTAN,40.717843,-74.144186,Unnamed Street,2,0,Failure to Yield Right-of-Way,Pick-up Truck
100927,08/22/2024,18:53,BRONX,40.570172,-73.964124,Unnamed Street,0,0,Alcohol Involvement,Pick-up Truck
100838,08/15/2023,04:28,MANHATTAN,40.685694,-74.132732,Unnamed Street,0,0,Traffic Control Disregarded,Bus
100619,08/21/2024,00:31,BRONX,40.860411,-73.899713,"Fordham Rd, The Bronx",0,0,Unsafe Speed,SUV
100792,05/29/2024,14:06,QUEENS,40.553773,-74.088415,Unnamed Street,0,0,Unsafe Speed,Box Truck
100645,06/11/2024,20:55,QUEENS,40.628213,-73.942688,Unnamed Street,0,0,Unspecified,Box Truck
100784,09/19/2024,06:14,BROOKLYN,40.818877,-73.875715,Unnamed Street,1,0,Unspecified,Bus
100556,11/01/2024,06:33,BRONX,40.863312,-73.900161,"Fordham Rd, The Bronx",0,0,Unspecified,Sedan
100888,03/20/2024,19:41,QUEENS,40.556771,-74.104857,Unnamed Street,0,0,Following Too Closely,SUV
100577,09/05/2023,21:19,BRONX,40.864978,-73.899658,"Fordham Rd, The Bronx",1,0,Alcohol Involvement,Bike
100085,01/25/2024,19:35,MANHATTAN,40.759528,-73.981758,Times Square area,3,0,Unsafe Speed,Taxi
100242,04/24/2024,18:49,MANHATTAN,40.733466,-73.991113,Union Square area,0,0,Unspecified,Bus
100698,08/07/2024,02:47,BROOKLYN,40.709993,-73.751603,Unnamed Street,0,0,Alcohol Involvement,Taxi
100159,02/23/2023,07:09,MANHATTAN,40.753332,-73.986317,Times Square area,0,0,Alcohol Involvement,Sedan
100524,11/16/2024,11:14,QUEENS,40.767607,-73.826825,"Flushing, Queens",0,0,Turning Improperly,Taxi
100035,05/22/2023,12:34,MANHATTAN,40.761631,-73.985954,Times Square area,1,0,Failure to Yield Right-of-Way,Bus
100540,09/05/2023,05:46,BRONX,40.860629,-73.896327,"Fordham Rd, The Bronx",0,0,Failure to Yield Right-of-Way,Bus
100170,11/24/2023,08:48,MANHATTAN,40.755345,-73.980842,Times Square area,0,0,Following Too Closely,Pick-up Truck
100654,01/16/2023,03:10,QUEENS,40.672369,-74.010887,Unnamed Street,1,0,Following Too Closely,Box Truck
100824,09/12/2024,11:10,BRONX,40.723119,-73.892949,Unnamed Street,0,0,Traffic Control Disregarded,Sedan
100794,04/28/2023,03:12,QUEENS,40.830037,-74.012161,Unnamed Street,2,0,Unspecified,SUV
100785,08/23/2023,09:04,MANHATTAN,40.675391,-74.049523,Unnamed Street,0,0,Following Too Closely,SUV
100881,10/23/2023,21:18,MANHATTAN,40.849671,-73.906895,Unnamed Street,3,0,Alcohol Involvement,Taxi
100733,12/27/2023,04:02,BROOKLYN,40.656479,-73.948728,Unnamed Street,0,0,Backing Unsafely,Taxi
100095,12/13/2024,13:19,MANHATTAN,40.758235,-73.989954,Times Square area,0,0,Unspecified,Sedan
100563,09/08/2024,20:02,BRONX,40.864377,-73.901297,"Fordham Rd, The Bronx",1,0,Failure to Yield Right-of-Way,Taxi
100240,07/06/2024,14:55,MANHATTAN,40.734693,-73.993483,Union Square area,0,0,Backing Unsafely,Bus
100742,10/07/2023,21:36,BRONX,40.69558,-73.838836,Unnamed Street,0,0,Driver Inattention/Distraction,Sedan
100574,06/01/2023,14:23,BRONX,40.861645,-73.901921,"Fordham Rd, The Bronx",2,0,Alcohol Involvement,Bus
100690,08/16/2024,11:07,STATEN ISLAND,40.769666,-74.056792,Unnamed Street,0,0,Driver Inattention/Distraction,SUV
100460,09/10/2023,16:05,QUEENS,40.769923,-73.833876,"Flushing, Queens",0,0,Traffic Control Disregarded,Box Truck
100553,06/28/2024,10:24,BRONX,40.861607,-73.896074,"Fordham Rd, The Bronx",0,0,Following Too Closely,Sedan
100813,01/04/2023,13:37,QUEENS,40.710698,-73.808218,Unnamed Street,0,0,Failure to Yield Right-of-Way,Taxi
100206,12/28/2023,11:21,MANHATTAN,40.73737,-73.989828,Union Square area,1,0,Turning Improperly,Bike
100392,10/11/2024,15:21,BROOKLYN,40.6979,-73.987085,Downtown Brooklyn,1,0,Traffic Control Disregarded,Taxi
100397,06/08/2023,13:21,BROOKLYN,40.690876,-73.988935,Downtown Brooklyn,0,0,Following Too Closely,Box Truck
100766,04/25/2024,03:35,QUEENS,40.802332,-74.135614,Unnamed Street,0,0,Pavement Slippery,Bike
100786,08/12/2023,03:11,MANHATTAN,40.666418,-73.831614,Unnamed Street,1,0,Unspecified,Pick-up Truck
100217,03/22/2024,06:22,MANHATTAN,40.737909,-73.98897,Union Square area,1,0,Alcohol Involvement,Bike
100004,01/12/2023,08:27,MANHATTAN,40.75192,-73.982142,Times Square area,0,0,Unspecified,Box Truck
100768,06/14/2023,10:28,STATEN ISLAND,40.844228,-74.087723,Unnamed Street,1,0,Unsafe Speed,Sedan
100642,01/08/2023,19:01,BROOKLYN,40.568272,-73.869374,Unnamed Street,0,0,Traffic Control Disregarded,Box Truck
100878,05/22/2023,11:00,STATEN ISLAND,40.635867,-73.965959,Unnamed Street,1,0,Alcohol Involvement,Sedan
100612,07/06/2024,12:40,BRONX,40.858971,-73.900983,"Fordham Rd, The Bronx",0,0,Pavement Slippery,Bus
100738,11/08/2024,01:28,STATEN ISLAND,40.741467,-74.009997,Unnamed Street,0,0,Traffic Control Disregarded,Bus
100546,04/09/2024,12:36,BRONX,40.862617,-73.894765,"Fordham Rd, The Bronx",0,0,Following Too Closely,Bike
100725,10/10/2024,13:07,STATEN ISLAND,40.554756,-73.858031,Unnamed Street,0,0,Unsafe Speed,SUV
100683,10/19/2023,02:45,BRONX,40.628198,-74.112989,Unnamed Street,0,0,Following Too Closely,Box Truck
100098,03/17/2023,10:54,MANHATTAN,40.762775,-73.985554,Times Square area,2,0,Pavement Slippery,Taxi
100727,03/09/2024,16:31,BRONX,40.609307,-74.022473,Unnamed Street,0,0,Driver Inattention/Distraction,Pick-up Truck
100573,01/19/2023,17:32,BRONX,40.864888,-73.901021,"Fordham Rd, The Bronx",2,0,Unsafe Speed,Pick-up Truck
100406,01/31/2023,15:16,BROOKLYN,40.688792,-73.991467,Downtown Brooklyn,1,0,Backing Unsafely,SUV
100502,04/29/2023,17:42,QUEENS,40.764561,-73.834694,"Flushing, Queens",1,0,Turning Improperly,Pick-up Truck
100047,10/12/2023,01:40,MANHATTAN,40.760046,-73.986431,Times Square area,1,0,Backing Unsafely,Taxi
100032,03/22/2024,06:06,MANHATTAN,40.753346,-73.987031,Times Square area,0,0,Driver Inattention/Distraction,Pick-up Truck
100779,07/11/2024,12:36,MANHATTAN,40.642506,-73.802184,Unnamed Street,0,0,Unspecified,Sedan
100200,04/23/2024,19:49,MANHATTAN,40.734418,-73.992368,Union Square area,0,0,Following Too Closely,Box Truck
100134,06/26/2024,07:35,MANHATTAN,40.756889,-73.988001,Times Square area,1,0,Turning Improperly,SUV
100027,04/05/2024,18:29,MANHATTAN,40.760636,-73.986219,Times Square area,1,0,Driver Inattention/Distraction,Bike
100834,12/02/2023,14:25,STATEN ISLAND,40.716774,-73.988409,Unnamed Street,0,0,Unspecified,Box Truck
100230,05/30/2024,16:38,MANHATTAN,40.737635,-73.991357,Union Square area,2,0,Unspecified,Sedan
100489,03/01/2023,18:53,QUEENS,40.762003,-73.831987,"Flushing, Queens",0,0,Pavement Slippery,Taxi
100772,08/20/2023,04:19,MANHATTAN,40.773081,-73.849891,Unnamed Street,0,0,Driver Inattention/Distraction,Box Truck
100378,03/18/2023,08:08,BROOKLYN,40.690671,-73.994076,Downtown Brooklyn,0,0,Turning Improperly,Box Truck
100288,02/12/2023,16:40,MANHATTAN,40.736717,-73.987027,Union Square area,2,0,Driver Inattention/Distraction,Taxi
100418,11/17/2024,01:20,BROOKLYN,40.69735,-73.989226,Downtown Brooklyn,0,0,Traffic Control Disregarded,Taxi
100674,06/09/2023,11:38,BROOKLYN,40.65977,-74.058243,Unnamed Street,0,0,Unsafe Speed,Sedan
100391,10/10/2023,16:27,BROOKLYN,40.694806,-73.993054,Downtown Brooklyn,0,0,Turning Improperly,Box Truck
100592,05/15/2023,10:10,BRONX,40.862097,-73.899578,"Fordham Rd, The Bronx",1,0,Alcohol Involvement,SUV
100498,03/02/2024,22:25,QUEENS,40.763842,-73.832823,"Flushing, Queens",1,0,Driver Inattention/Distraction,Bus
100138,01/18/2023,02:05,MANHATTAN,40.759101,-73.987077,Times Square area,0,0,Pavement Slippery,Box Truck
100062,10/03/2024,17:33,MANHATTAN,40.755384,-73.987513,Times Square area,0,0,Pavement Slippery,SUV
100471,09/04/2023,18:42,QUEENS,40.766341,-73.828168,"Flushing, Queens",1,0,Traffic Control Disregarded,Bus
100647,05/31/2024,13:05,BRONX,40.828324,-73.802919,Unnamed Street,0,0,Alcohol Involvement,Box Truck
100128,01/12/2024,13:16,MANHATTAN,40.752903,-73.984968,Times Square area,0,0,Traffic Control Disregarded,Bike
100906,01/23/2023,20:01,STATEN ISLAND,40.644979,-73.881511,Unnamed Street,1,0,Unspecified,Taxi
100520,12/02/2024,17:23,QUEENS,40.768982,-73.835149,"Flushing, Queens",0,0,Turning Improperly,Pick-up Truck
100064,05/28/2024,08:37,MANHATTAN,40.759936,-73.981394,Times Square area,1,0,Failure to Yield Right-of-Way,SUV
100812,05/20/2023,07:57,MANHATTAN,40.680403,-74.072864,Unnamed Street,0,0,Pavement Slippery,Box Truck
100014,07/18/2023,16:56,MANHATTAN,40.760172,-73.986267,Times Square area,1,0,Turning Improperly,Pick-up Truck
100156,12/07/2023,18:32,MANHATTAN,40.754168,-73.990146,Times Square area,0,0,Turning Improperly,SUV
100040,01/12/2023,20:31,MANHATTAN,40.757027,-73.983926,Times Square area,2,0,Backing Unsafely,Box Truck
100492,06/17/2024,16:12,QUEENS,40.7654,-73.82855,"Flushing, Queens",1,0,Backing Unsafely,Box Truck
100379,09/03/2023,17:23,BROOKLYN,40.690354,-73.992997,Downtown Brooklyn,1,0,Driver Inattention/Distraction,Pick-up Truck
100187,11/25/2023,17:16,MANHATTAN,40.733613,-73.990897,Union Square area,0,0,Following Too Closely,Pick-up Truck
100763,04/03/2023,18:02,QUEENS,40.585119,-73.938729,Unnamed Street,0,0,Traffic Control Disregarded,SUV
100216,08/19/2024,08:50,MANHATTAN,40.736899,-73.992728,Union Square area,0,0,Traffic Control Disregarded,Taxi
100791,04/27/2024,07:44,BROOKLYN,40.828977,-73.931967,Unnamed Street,0,0,Pavement Slippery,Taxi
100052,07/01/2023,10:02,MANHATTAN,40.762435,-73.988138,Times Square area,0,0,Pavement Slippery,Bus
100337,09/02/2024,10:33,BROOKLYN,40.696597,-73.991406,Downtown Brooklyn,1,0,Backing Unsafely,Taxi
100748,07/20/2024,15:25,STATEN ISLAND,40.553034,-74.090477,Unnamed Street,0,0,Turning Improperly,Box Truck
100719,08/23/2023,19:17,MANHATTAN,40.724983,-73.856096,Unnamed Street,0,0,Following Too Closely,Bus
100724,05/11/2024,20:09,STATEN ISLAND,40.767436,-73.947859,Unnamed Street,1,0,Backing Unsafely,Bus
100295,10/07/2024,17:39,MANHATTAN,40.737067,-73.989885,Union Square area,0,0,Backing Unsafely,Pick-up Truck
100701,10/20/2023,09:58,BRONX,40.780919,-73.825626,Unnamed Street,0,0,Driver Inattention/Distraction,Box Truck
100251,12/15/2024,16:19,MANHATTAN,40.735642,-73.988037,Union Square area,1,0,Following Too Closely,Bus
100726,07/23/2023,16:42,QUEENS,40.640787,-73.966007,Unnamed Street,0,0,Backing Unsafely,Bus
100461,04/26/2024,17:48,QUEENS,40.76562,-73.832809,"Flushing, Queens",0,0,Pavement Slippery,Taxi
100455,01/14/2024,17:02,QUEENS,40.764085,-73.833414,"Flushing, Queens",0,0,Alcohol Involvement,Box Truck
100926,06/01/2023,21:16,QUEENS,40.708468,-73.885249,Unnamed Street,0,0,Pavement Slippery,Bike
100815,12/18/2023,18:07,QUEENS,40.790462,-73.938244,Unnamed Street,0,0,Traffic Control Disregarded,Sedan
100269,07/08/2023,16:32,MANHATTAN,40.73676,-73.989178,Union Square area,1,0,Pavement Slippery,Bike
100201,05/10/2023,11:04,MANHATTAN,40.73104,-73.984351,Union Square area,0,0,Unsafe Speed,Pick-up Truck
100161,09/08/2024,18:27,MANHATTAN,40.757035,-73.97927,Times Square area,2,0,Backing Unsafely,SUV
100555,11/09/2024,12:23,BRONX,40.861448,-73.898565,"Fordham Rd, The Bronx",0,0,Driver Inattention/Distraction,Bus
100729,03/10/2023,10:27,STATEN ISLAND,40.592373,-73.781749,Unnamed Street,0,0,Failure to Yield Right-of-Way,Taxi
100401,08/14/2023,07:42,BROOKLYN,40.693519,-73.988848,Downtown Brooklyn,0,0,Unsafe Speed,Bike
100702,06/07/2023,06:11,STATEN ISLAND,40.756754,-74.013412,Unnamed Street,0,0,Alcohol Involvement,Bike
100476,07/05/2023,13:10,QUEENS,40.767067,-73.824512,"Flushing, Queens",3,0,Unsafe Speed,SUV
100821,12/11/2024,15:01,BRONX,40.594104,-73.865642,Unnamed Street,0,0,Following Too Closely,Bike
100771,09/03/2023,06:08,QUEENS,40.841166,-73.926419,Unnamed Street,0,0,Traffic Control Disregarded,SUV
100105,12/20/2024,13:31,MANHATTAN,40.758499,-73.988428,Times Square area,0,0,Alcohol Involvement,SUV
100565,07/30/2023,11:03,BRONX,40.859082,-73.900373,"Fordham Rd, The Bronx",1,0,Following Too Closely,SUV
100389,12/20/2023,00:59,BROOKLYN,40.694755,-73.993713,Downtown Brooklyn,0,0,Alcohol Involvement,Bus
100001,01/16/2023,22:43,MANHATTAN,40.762738,-73.983198,Times Square area,2,0,Unsafe Speed,Sedan
100868,07/21/2024,04:45,STATEN ISLAND,40.73587,-73.879787,Unnamed Street,0,0,Pavement Slippery,Sedan
100561,02/19/2023,08:56,BRONX,40.858654,-73.899979,"Fordham Rd, The Bronx",0,0,Traffic Control Disregarded,Taxi
100080,08/02/2024,06:04,MANHATTAN,40.76517,-73.987313,Times Square area,1,0,Unsafe Speed,Taxi
100205,11/19/2024,18:47,MANHATTAN,40.736629,-73.992927,Union Square area,0,0,Pavement Slippery,Bus
100034,07/02/2023,03:14,MANHATTAN,40.75845,-73.985077,Times Square area,0,0,Driver Inattention/Distraction,Bike
100775,08/25/2024,23:19,QUEENS,40.741046,-73.760092,Unnamed Street,0,0,Alcohol Involvement,Taxi
100508,10/23/2024,18:30,QUEENS,40.770255,-73.832583,"Flushing, Queens",1,0,Failure to Yield Right-of-Way,Bus
100427,05/28/2024,20:49,BROOKLYN,40.69304,-73.985465,Downtown Brooklyn,0,0,Unsafe Speed,Pick-up Truck
100454,09/17/2023,12:57,QUEENS,40.764004,-73.832666,"Flushing, Queens",0,0,Backing Unsafely,Taxi
100366,03/01/2023,21:09,BROOKLYN,40.697645,-73.987309,Downtown Brooklyn,2,0,Backing Unsafely,Taxi
100091,12/19/2024,18:53,MANHATTAN,40.755031,-73.985877,Times Square area,1,0,Traffic Control Disregarded,Box Truck
100339,09/22/2023,17:39,BROOKLYN,40.690851,-73.989898,Downtown Brooklyn,0,0,Backing Unsafely,Taxi
100564,06/22/2024,07:58,BRONX,40.860723,-73.901572,"Fordham Rd, The Bronx",2,0,Driver Inattention/Distraction,Bus
100345,11/03/2024,17:38,BROOKLYN,40.691838,-73.984914,Downtown Brooklyn,2,0,Failure to Yield Right-of-Way,Taxi
100776,03/05/2023,17:21,MANHATTAN,40.832572,-73.854175,Unnamed Street,0,0,Unsafe Speed,SUV
100241,02/12/2024,15:55,MANHATTAN,40.739856,-73.99015,Union Square area,0,0,Driver Inattention/Distraction,SUV
100013,08/09/2024,08:29,MANHATTAN,40.760746,-73.984514,Times Square area,2,0,Turning Improperly,Bus
100315,03/29/2023,09:31,MANHATTAN,40.737582,-73.98962,Union Square area,0,0,Turning Improperly,SUV
100600,08/31/2023,10:29,BRONX,40.866054,-73.892168,"Fordham Rd, The Bronx",0,0,Backing Unsafely,Sedan
100387,01/10/2024,22:19,BROOKLYN,40.69269,-73.989232,Downtown Brooklyn,3,0,Following Too Closely,Taxi
100273,01/22/2024,18:29,MANHATTAN,40.739229,-73.989195,Union Square area,0,0,Following Too Closely,Taxi
100166,06/07/2023,16:52,MANHATTAN,40.761317,-73.981939,Times Square area,1,0,Failure to Yield Right-of-Way,SUV
100840,11/01/2024,17:42,BRONX,40.674774,-73.861867,Unnamed Street,0,0,Backing Unsafely,Box Truck
100922,11/28/2023,09:12,BRONX,40.630808,-73.829734,Unnamed Street,0,0,Failure to Yield Right-of-Way,Bus
100646,08/15/2023,08:31,MANHATTAN,40.619858,-73.953199,Unnamed Street,1,0,Turning Improperly,Box Truck
100818,01/29/2023,08:03,BROOKLYN,40.719767,-73.903779,Unnamed Street,0,0,Traffic Control Disregarded,SUV
100484,01/01/2023,09:58,QUEENS,40.765053,-73.831042,"Flushing, Queens",2,0,Following Too Closely,Pick-up Truck
100910,07/02/2024,22:13,QUEENS,40.633178,-73.751327,Unnamed Street,1,0,Traffic Control Disregarded,Bus
100504,09/29/2023,16:38,QUEENS,40.768586,-73.831297,"Flushing, Queens",2,0,Turning Improperly,Sedan
100831,11/28/2023,10:11,STATEN ISLAND,40.62782,-73.895547,Unnamed Street,2,0,Backing Unsafely,Sedan
100243,08/01/2024,15:20,MANHATTAN,40.731323,-73.990598,Union Square area,0,0,Unspecified,SUV
100566,01/03/2024,18:31,BRONX,40.859463,-73.900394,"Fordham Rd, The Bronx",0,0,Unsafe Speed,SUV
100875,05/09/2023,16:38,BRONX,40.750883,-73.761733,Unnamed Street,0,0,Driver Inattention/Distraction,Bike
100562,08/30/2023,06:30,BRONX,40.860952,-73.894952,"Fordham Rd, The Bronx",0,0,Pavement Slippery,Sedan
100686,09/09/2023,16:41,QUEENS,40.740479,-73.806427,Unnamed Street,1,0,Turning Improperly,SUV
100189,07/05/2024,07:15,MANHATTAN,40.734027,-73.990537,Union Square area,0,0,Backing Unsafely,Sedan
100782,04/11/2024,23:08,MANHATTAN,40.74973,-73.940131,Unnamed Street,2,0,Pavement Slippery,Bus
100699,05/27/2024,18:01,QUEENS,40.659834,-74.108545,Unnamed Street,0,1,Unspecified,SUV
100475,02/16/2024,19:45,QUEENS,40.759892,-73.834153,"Flushing, Queens",0,0,Unspecified,Sedan
100681,10/30/2023,00:27,BROOKLYN,40.791649,-74.119282,Unnamed Street,0,0,Unsafe Speed,Pick-up Truck
100510,05/01/2023,12:50,QUEENS,40.767087,-73.832963,"Flushing, Queens",1,0,Traffic Control Disregarded,Bike
100058,02/29/2024,20:09,MANHATTAN,40.757632,-73.983553,Times Square area,2,0,Unsafe Speed,Box Truck
100474,02/26/2024,19:18,QUEENS,40.767216,-73.828454,"Flushing, Queens",3,0,Backing Unsafely,SUV
100560,03/30/2023,01:19,BRONX,40.861934,-73.898058,"Fordham Rd, The Bronx",1,0,Driver Inattention/Distraction,Pick-up Truck
100856,12/17/2023,14:25,MANHATTAN,40.797637,-74.127599,Unnamed Street,0,0,Driver Inattention/Distraction,Taxi
100747,08/25/2024,06:21,BROOKLYN,40.740628,-73.827694,Unnamed Street,0,0,Turning Improperly,Bus
100252,04/23/2024,23:54,MANHATTAN,40.733592,-73.98984,Union Square area,0,0,Backing Unsafely,SUV
100021,06/02/2023,14:41,MANHATTAN,40.761508,-73.98288,Times Square area,0,0,Pavement Slippery,Sedan
100313,10/23/2023,14:53,MANHATTAN,40.735355,-73.997697,Union Square area,0,0,Alcohol Involvement,Bus
100459,10/07/2024,15:41,QUEENS,40.764968,-73.831191,"Flushing, Queens",0,0,Backing Unsafely,Box Truck
100160,11/23/2024,08:53,MANHATTAN,40.764569,-73.98928,Times Square area,0,0,Unsafe Speed,Box Truck
100276,08/23/2024,19:14,MANHATTAN,40.739381,-73.991725,Union Square area,1,0,Pavement Slippery,Taxi
100191,01/12/2024,20:42,MANHATTAN,40.741289,-73.993929,Union Square area,1,0,Backing Unsafely,SUV
100385,09/16/2024,19:02,BROOKLYN,40.688842,-73.990909,Downtown Brooklyn,0,0,Alcohol Involvement,SUV
100805,01/15/2024,10:09,BROOKLYN,40.762936,-73.95711,Unnamed Street,2,0,Failure to Yield Right-of-Way,SUV
100413,08/05/2024,10:07,BROOKLYN,40.687693,-73.991688,Downtown Brooklyn,0,0,Pavement Slippery,Box Truck
100491,06/23/2024,16:43,QUEENS,40.762441,-73.827544,"Flushing, Queens",1,0,Alcohol Involvement,Box Truck
100343,04/03/2024,13:16,BROOKLYN,40.687555,-73.989901,Downtown Brooklyn,1,0,Alcohol Involvement,Taxi
100769,02/28/2023,07:12,QUEENS,40.768931,-73.855815,Unnamed Street,1,0,Unspecified,Pick-up Truck
100308,09/27/2023,11:59,MANHATTAN,40.732296,-73.991624,Union Square area,2,0,Unsafe Speed,Bike
100661,07/06/2024,21:15,STATEN ISLAND,40.713943,-74.113459,Unnamed Street,1,0,Traffic Control Disregarded,Box Truck
100130,02/07/2024,06:23,MANHATTAN,40.75963,-73.982249,Times Square area,0,0,Unsafe Speed,SUV
100663,01/20/2023,18:48,STATEN ISLAND,40.728904,-74.040315,Unnamed Street,0,0,Unsafe Speed,SUV
100871,03/17/2024,16:38,STATEN ISLAND,40.739981,-74.110202,Unnamed Street,0,0,Following Too Closely,Box Truck
100099,01/19/2023,07:49,MANHATTAN,40.754668,-73.980243,Times Square area,2,0,Alcohol Involvement,Box Truck
100372,10/05/2024,18:19,BROOKLYN,40.694428,-73.993417,Downtown Brooklyn,0,0,Driver Inattention/Distraction,Bus
100087,04/20/2023,08:11,MANHATTAN,40.761861,-73.986834,Times Square area,1,0,Following Too Closely,Taxi
100458,07/14/2024,14:41,QUEENS,40.76421,-73.832597,"Flushing, Queens",1,0,Alcohol Involvement,Bike
100330,06/16/2024,06:36,BROOKLYN,40.695447,-73.991656,Downtown Brooklyn,0,0,Pavement Slippery,Bus
100214,04/16/2024,09:31,MANHATTAN,40.736426,-73.991511,Union Square area,0,0,Alcohol Involvement,Box Truck
